Product Code,Product Name,Product Category,UOM,UPC,Bill of Materials,Batched Product
110484,FOREX DISPLAY STAND 180X90CM,SEMI FINI- ACRYLIC BOX,Pieces,1351214110484,N,N
110485,FOREX WHITE SHIP 50X15X17.5CM,SEMI FINI- FOREX TRAY,Pieces,1351214110485,N,N
110491,PREMIUM PECAN CROCANTE KG,FINI- CHOCOLATE,Kilogram,1351214110491,N,N
110492,FOREX STAND 35X20X41CM,SEMI FINI- FOREX TRAY,Pieces,1351214110492,Y,N
110493,ACRLIC BOX 45X35X8CM,SEMI FINI- ACRYLIC BOX,Pieces,1351214110493,Y,N
110494,ACRYLIC BOARD 38X38CM,SEMI FINI- ACRYLIC CAKE BOARD,Pieces,1351214110494,N,N
110495,ARABIC SWEETS BOX 9 LINE EMPTY,BELGIUM- OPEN,Pieces,1351214110495,N,N
110496,CHOCOLATE BAR AND EGGS BOX EMPTY,BELGIUM- WRAPPED,Pieces,1351214110496,N,N
110497,COOKIES BOX 18PCS EMPTY 39X18X5CM,TRAYS,Pieces,1351214110497,N,N
110498,ACRYLIC BOX WITH 6 TRIANGLE PART 35X31X5.5CM,SEMI FINI- ACRYLIC BOX,Pieces,1351214110498,Y,N
110499,ACRYLIC STAND 35X15X20 CM,SEMI FINI- ACRYLIC DISPLAY,Pieces,1351214110499,Y,N
110500,FOREX STAND 40X30CM,SEMI FINI- FOREX TRAY,Pieces,1351214110500,N,N
110501,FOREX STAND 30X25CM,SEMI FINI- FOREX TRAY,Pieces,1351214110501,N,N
110502,FOREX WRINTING STAND 25X15CM,SEMI FINI- FOREX TRAY,Pieces,1351214110502,N,N
110503,ACRYLIC BOX W.O. COVER15X12X4CM,SEMI FINI- ACRYLIC TRAY,Pieces,1351214110503,Y,N
110504,ACRYLIC DECORATIVE ROUND 30C30CM,SEMI FINI- ACRYLIC DISPLAY,Pieces,1351214110504,N,N
110505,PREMIUM TRUFFLE NUTELLA KINDER KG,FINI- TRUFFLES OPEN,Kilogram,1351214110505,N,N
110506,ACRYLIC AIRPLANE BOARD 35X30CM,SEMI FINI- ACRYLIC DISPLAY,Pieces,1351214110506,N,N
110508,PREMIUM JAR WITH TRUFFLE NUTELLA KINDER,FINI- JARS,Pieces,1351214110508,Y,Y
110509,FOREX AND ACRYLIC BOX 57X27X3CM,SEMI FINI- ACRYLIC TRAY,Pieces,1351214110509,Y,N
110510,TRAY LEATHER S 25.5CMX32.5,TRAYS,Pieces,1351214110510,N,N
110511,TRAY LEATHER M 30.5CMX35.5,TRAYS,Pieces,1351214110511,N,N
110512,FOIL BALLOON 18 INCHES ASSRTD,BELGIUM- WRAPPED,Pieces,1351214110512,N,N
110515,PREMIUM JAR WITH MACAROONS 300G,FINI- JARS,Pieces,1351214110515,Y,Y
110516,ACRYLIC HEXAGON WITH PART. 35X30X5CM,SEMI FINI- ACRYLIC BOX,Pieces,1351214110516,Y,N
110517,ACRYLIC BOX 35X35X4CM W/DIMOND PART,SEMI FINI- ACRYLIC BOX,Pieces,1351214110517,Y,N
110518,SPONGE FOR CAKE KGS,BELGIUM- OPEN,Kilogram,1351214110518,N,N
110519,FOREX STAND 30X17X23CM,SEMI FINI- FOREX TRAY,Pieces,1351214110519,N,N
110547,TRAY IMAN 5441 S,TRAYS,Pieces,1351214110547,N,N
110548,TRAY IMAN 5441 M,TRAYS,Pieces,1351214110548,N,N
110549,TRAY IMAN 5441 L,TRAYS,Pieces,1351214110549,N,N
110550,TRAY IMAN 5437 S,TRAYS,Pieces,1351214110550,N,N
110551,TRAY IMAN 5437 M,TRAYS,Pieces,1351214110551,N,N
110552,TRAY IMAN 5437 L,TRAYS,Pieces,1351214110552,N,N
110553,TRAY IMAN 5423 S,TRAYS,Pieces,1351214110553,N,N
110554,TRAY IMAN 5423 M,TRAYS,Pieces,1351214110554,N,N
110555,TRAY IMAN 5423 L,TRAYS,Pieces,1351214110555,N,N
110556,TRAY IMAN GER6809 S,TRAYS,Pieces,1351214110556,N,N
110557,TRAY IMAN GER6809 M,TRAYS,Pieces,1351214110557,N,N
110558,TRAY IMAN GER6807 S,PACKAGING,Pieces,1351214110558,N,N
110559,TRAY IMAN GER6807 M,PACKAGING,Pieces,1351214110559,N,N
110561,FLOWER MA 1255-85WH 7PCS ROSE BUNCHES70/280,FLOWERS,Head,1351214110561,N,N
110562,FLOWER MA5900-4PR10 7F PEONY BUNCHES 30/240,FLOWERS,Head,1351214110562,N,N
110563,FLOWER MA 1255-33PK 9 PCS ROSE BUNCHES 32/192,FLOWERS,Head,1351214110563,N,N
110564,FLOWER MA 1255-82WH 6 HEADS ROSE 65/260,FLOWERS,Head,1351214110564,N,N
110565,FLOWER MA 1255-80WH 5HEADS ROSE 60/240,FLOWERS,Head,1351214110565,N,N
110567,FLOWER MA 1740-300VWH HYDRANGEAS 100/400,FLOWERS,Head,1351214110567,N,N
110568,FLOWER MA 1740-30PK HYDRANGEAS 100/400,FLOWERS,Head,1351214110568,N,N
110569,FLOWER MA 1692-4WH#7 REAL TOUCH HYDRANGEA BUNCHES/18/180,FLOWERS,Head,1351214110569,N,N
110570,FLOWER MA 1692-4WHPK REAL TOUCH HYDRANGEA BUNCHES/18/180,FLOWERS,Head,1351214110570,N,N
110572,FLOWER MA 1255-72PK 9FROSE 45/180,FLOWERS,Head,1351214110572,N,N
110574,FLOWER MA 1255-82PK 6HEADS ROSE 65/260,FLOWERS,Head,1351214110574,N,N
110576,FLOWER MA 1437-90VWH 8 PCS TULIP BUNDLE 20/240,FLOWERS,Head,1351214110576,N,N
110577,FLOWER MA 1794-1PK 5PCS CHRYSANTHEMUM BUNDLE 36/288,FLOWERS,Head,1351214110577,N,N
110581,FLOWER MA 2524-51WHPK 9PCS 3D SINGLE ORCHID 40/400,FLOWERS,Head,1351214110581,N,N
110582,FLOWER MA 1255-12LFU 9 HEADS ROSE BUNCH,FLOWERS,Head,1351214110582,N,N
110583,FLOWER MA 1255-B2BL 6HEADS ROSE 65/260,ITALIAN- WRAPPED,Head,1351214110583,N,N
110584,FLOWER MA 1255-83BL 9HEADS ROSE 50/200,FLOWERS,Head,1351214110584,N,N
110585,FLOWER MA 1255-83DPK 9 HEADSROSE BUNCH 50/200,FLOWERS,Head,1351214110585,N,N
110586,FLOWER MA 1255-83CP 9HEADS ROSE 50/200,FLOWERS,Head,1351214110586,N,N
110588,FLOWER MA 5900-4PR10 7F PEONY BUNCHES 30/240,FINI- PETIT FOUR OPEN,Head,1351214110588,N,N
110589,FLOWER MA 1255-33PK 9PCS ROSE BUNCHES 32/192,FINI- EGGS OPEN,Head,1351214110589,N,N
110590,FLOWER MA 1692-4WH#7 REAL TOUCH HYDRANGEA BUNCHES/18/180,TRAYS,Head,1351214110590,N,N
110591,FLOWER MA 1692-4WHPK REAL TOUCH HYDRANGEA BUNCHES/18/180,FINI- MACARON OPEN,Head,1351214110591,N,N
110592,FLOWER MA 1255-390VWH 7F ROSE 60/240,FLOWERS,Head,1351214110592,N,N
110593,FLOWER MA 6498WH 4F SINGLE FLOWERS 200/800,FINI- MACARON OPEN,Head,1351214110593,N,N
110594,FLOWER MA 1499-1FU PEACH BLOSSOM 100/400,FINI- EGGS WRAPPED,Head,1351214110594,N,N
110606,NEW FEUILLETINE CHOCOLATE KG,FINI- CHOCOLATE,Kilogram,1351214110606,N,N
110607,TRUFFLE PISTACHIO KUNAFA KG,FINI- TRUFFLES OPEN,Kilogram,1351214110607,N,N
110608,ACRYLIC BOX 30X8X6CM,SEMI FINI- ACRYLIC BOX,Pieces,1351214110608,Y,N
110609,ACRYLIC BOX 12X12X18CM,SEMI FINI- ACRYLIC BOX,Pieces,1351214110609,Y,N
110610,ACRYLIC BOX BUTTERFLY STAND 40X16X16CM,SEMI FINI- ACRYLIC BOX,Pieces,1351214110610,Y,N
110612,PREMIUM FOREX TRAY 1-199,FINI- TRAYS,Pieces,1351214110612,Y,Y
110613,PREMIUM FOREX TRAY 200-399,FINI- TRAYS,Pieces,1351214110613,Y,Y
110614,PREMIUM FOREX TRAYS 400-599,FINI- TRAYS,Pieces,1351214110614,Y,Y
110615,PREMIUM FOREX TRAY 600-799,FINI- TRAYS,Pieces,1351214110615,Y,Y
110616,PREMIUM FOREX TRAY 800-999,FINI- TRAYS,Pieces,1351214110616,Y,Y
110617,PREMIUM FOREX TRAY 1000-1199,FINI- TRAYS,Pieces,1351214110617,Y,Y
110618,PREMIUM FOREX TRAY 1200-1399,FINI- TRAYS,Pieces,1351214110618,Y,Y
110619,PREMIUM FOREX TRAY 1400-1599,FINI- TRAYS,Pieces,1351214110619,Y,Y
110620,PREMIUM FOREX TRAY 1600-1799,FINI- TRAYS,Pieces,1351214110620,Y,Y
110621,PREMIUM FOREX TRAY 1800-1999,FINI- TRAYS,Pieces,1351214110621,Y,Y
110622,PREMIUM FOREX TRAY 2000-2199,FINI- TRAYS,Pieces,1351214110622,Y,Y
110623,PREMIUM FOREX TRAY 2200-2399,FINI- TRAYS,Pieces,1351214110623,Y,Y
110624,PREMIUM FOREX TRAY 2400-2599,FINI- TRAYS,Pieces,1351214110624,Y,Y
110625,PREMIUM FOREX TRAY 2600-2799,FINI- TRAYS,Pieces,1351214110625,Y,Y
110626,PREMIUM FOREX TRAY 2800-2999,FINI- TRAYS,Pieces,1351214110626,Y,Y
110627,PREMIUM FOREX TRAY 3000-3199,FINI- TRAYS,Pieces,1351214110627,Y,Y
110628,PREMIUM FOREX TRAY 3200-3399,FINI- TRAYS,Pieces,1351214110628,Y,Y
110629,PREMIUM FOREX TRAY 3400-3599,FINI- TRAYS,Pieces,1351214110629,Y,Y
110630,PREMIUM FOREX TRAY 3600-3799,FINI- TRAYS,Pieces,1351214110630,Y,Y
110631,PREMIUM FOREX TRAY 3800-3999,FINI- TRAYS,Pieces,1351214110631,Y,Y
110632,PREMIUM FOREX TRAY 4000-4199,FINI- TRAYS,Pieces,1351214110632,Y,Y
110633,PREMIUM FOREX TRAY 4200-4399,FINI- TRAYS,Pieces,1351214110633,Y,Y
110634,PREMIUM FOREX TRAY 4400-4599,FINI- TRAYS,Pieces,1351214110634,Y,Y
110635,PREMIUM FOREX TRAY 4600-4799,FINI- TRAYS,Pieces,1351214110635,Y,Y
110636,PREMIUM FOREX TRAY 4800-4999,FINI- TRAYS,Pieces,1351214110636,Y,Y
110637,PREMIUM FOREX TRAY 5000-5199,FINI- TRAYS,Pieces,1351214110637,Y,Y
110638,PREMIUM FOREX TRAY 5200-5399,FINI- TRAYS,Pieces,1351214110638,Y,Y
110639,PREMIUM FOREX TRAY 5400-5599,FINI- TRAYS,Pieces,1351214110639,Y,Y
110640,PREMIUM FOREX TRAY 5600-5799,FINI- TRAYS,Pieces,1351214110640,Y,Y
110641,PREMIUM FOREX TRAY 5800-5999,FINI- TRAYS,Pieces,1351214110641,Y,Y
110642,PREMIUM FOREX TRAY 6000-6199,FINI- TRAYS,Pieces,1351214110642,Y,Y
110643,PREMIUM FOREX TRAY 6200-6399,FINI- TRAYS,Pieces,1351214110643,Y,Y
110644,PREMIUM FOREX TRAY 6400-6599,FINI- TRAYS,Pieces,1351214110644,Y,Y
110645,PREMIUM FOREX TRAY 6600-6799,FINI- TRAYS,Pieces,1351214110645,Y,Y
110646,ACRYLIC LAYERED BOXES 38.7X32.7X28CM,SEMI FINI- ACRYLIC BOX,Pieces,1351214110646,N,N
110647,CHOCOLALA GREEN BOX WITH 36 PCS FEUILLETINE CHOCO(110420),FINI- BOXES,Pieces,1351214110647,Y,Y
110648,PANETTONE CAKE KG,ITALIAN- WRAPPED,Kilogram,1351214110648,N,N
110649,TRUFFLES PISTACHIO KUNAFA 350G JAR,FINI- JARS,Pieces,1351214110649,Y,Y
110651,CUSTART CREAM (CAKE SECTION) KG,FINI- JARS,Kilogram,1351214110651,N,N
110653,SPONGE FOR CAKE PISTACHIO KGS,FINI- PETIT FOUR OPEN,Kilogram,1351214110653,N,N
110654,TRAY IMAN 5429 S,TRAYS,Pieces,1351214110654,N,N
110655,TRAY IMAN 5429 M,TRAYS,Pieces,1351214110655,N,N
110656,TRAY IMAN 5429 L,TRAYS,Pieces,1351214110656,N,N
110657,TRAY IMAN 5419 S,TRAYS,Pieces,1351214110657,N,N
110658,TRAY IMAN 5419 M,TRAYS,Pieces,1351214110658,N,N
110659,TRAY IMAN 5419 L,TRAYS,Pieces,1351214110659,N,N
110660,ACRYLIC BOX 30X16.5X9CM 20 PART. W/ CHOCO BOARD,SEMI FINI- ACRYLIC BOX,Pieces,1351214110660,Y,N
110661,VANILLA STRAWBERRY JAM 160G,FINI- JARS,Jar,1351214110661,N,N
110681,CHOCOLALA OPEN BOX (EMPTY) MEDIUM,FINI- EGGS OPEN,Pieces,1351214110681,N,N
110682,CHOCOLALA OPEN BOX (EMPTY) SMALL,FINI- MACARON OPEN,Pieces,1351214110682,N,N
110683,CHOCOLALA FT 02 0PEN BOX(EMPTY),FINI- CAKES,Pieces,1351214110683,N,N
110684,CH SQUARE NOUGAT WALNUT (14166),FINI- PETIT FOUR OPEN,Kilogram,1351214110684,N,N
110685,CH NOUGAT CREAM WITH PISTACHIO (14165),FINI- NUTS,Kilogram,1351214110685,N,N
110687,CH PISTACHIO BALL (10809),FINI- PETIT FOUR OPEN,Kilogram,1351214110687,N,N
110692,PISTACHIO KUNAFA BAR 190G,FINI- CHOCOLATE,Pieces,1351214110692,N,N
110696,CHOCOLALA OMAN DESIGN BOX EMPTY,FINI- BOXES,Pieces,1351214110696,N,N
110697,CHOCOLALA BAHRAIN BOX DESIGN EMPTY,BELGIUM- OPEN,Pieces,1351214110697,N,N
110698,CHOCOLALA GOLD AND WHITE LUXURY BOX EMPTY,BOXES,Pieces,1351214110698,N,N
110699,CHOCOLALA NAVY BLUE LUXURY BOX EMPTY,BOXES,Pieces,1351214110699,N,N
110700,CHOCOLALA SPECIAL LUXURY WHITE BOX WITH BAG EMPTY,BOXES,Pieces,1351214110700,N,N
110703,CHOCOLALA OMAN DESIGN BAG EMPTY,FINI- EGGS OPEN,Pieces,1351214110703,N,N
110704,CHOCOLALA BAHRAIN BAG DESIGN EMPTY,FINI- EGGS WRAPPED,Pieces,1351214110704,N,N
110705,CHOCOLALA GOLD AND WHITE LUXURY BAG EMPTY,BAGS,Pieces,1351214110705,N,N
110706,CHOCOLALA NAVY BLUE LUXURY BAG EMPTY,BAGS,Pieces,1351214110706,N,N
110711,CAKE BASE-MIDDLE PART 16X16X16CM,SEMI FINI- ACRYLIC CAKE BOARD,Pieces,1351214110711,N,N
110712,LEATHER OVAL TRAY SMALL,TRAYS,Pieces,1351214110712,N,N
110713,LEATHER OVAL MEDIUM TRAY,TRAYS,Pieces,1351214110713,N,N
110714,LEATHER OVAL LARGE TRAY,TRAYS,Pieces,1351214110714,N,N
110715,LEATHER RECTANGLE SMALL TRAY,TRAYS,Pieces,1351214110715,N,N
110716,LEATHER RECTANGLE MEDIUM TRAY,TRAYS,Pieces,1351214110716,N,N
110717,LEATHER RECTANGLE LARGE TRAY,TRAYS,Pieces,1351214110717,N,N
110718,LEATHER ROUND SMALL TRAY,TRAYS,Pieces,1351214110718,N,N
110719,LEATHER ROUND MEDIUM TRAY,TRAYS,Pieces,1351214110719,N,N
110720,LEATHER ROUND LARGE TRAY,TRAYS,Pieces,1351214110720,N,N
110721,LEATHER TRAY BB6 50CM*30CM*0.5CM,TRAYS,Pieces,1351214110721,N,N
110722,ACRYLIC BOX KAABA 40X40X40CM,SEMI FINI- ACRYLIC BOX,Pieces,1351214110722,N,N
110723,ACRYLIC BOX 25X23X11CM,SEMI FINI- ACRYLIC BOX,Pieces,1351214110723,Y,N
110727,TRAY IMAN 5442 M,TRAYS,Pieces,1351214110726,N,N
110728,TRAY IMAN 5442 L,TRAYS,Pieces,1351214110728,N,N
110729,TRAY IMAN 5419S S,TRAYS,Pieces,1351214110729,N,N
110730,TRAY IMAN 5419S M,TRAYS,Pieces,1351214110730,N,N
110731,TRAY IMAN 5419S L,TRAYS,Pieces,1351214110731,N,N
110732,TRAY IMAN 5450S S,TRAYS,Pieces,1351214110732,N,N
110733,TRAY IMAN 5450S M,TRAYS,Pieces,1351214110733,N,N
110734,TRAY IMAN 5450S L,TRAYS,Pieces,1351214110734,N,N
110735,TRAY IMAN GER6800 M,PACKAGING,Pieces,1351214110735,N,N
110736,TRAY IMAN GER6800 L,PACKAGING,Pieces,1351214110736,N,N
110737,CHOCOLALA PANETTONE CAKE BOX EMPTY,FINI- PETIT FOUR OPEN,Pieces,1351214110737,N,N
110739,GERMAX ORGINAL WHITE AND GOLD FLASK,FINI- NUTS,Pieces,1351214110739,N,N
110740,FOREVER ROSE PRESERVED ASSTRD - BT,TRADING,Pieces,1351214110740,N,N
110744,SB GROSSGRAIN RIBBON PINK (RB-G-20-05),RIBBONS,Rolls,1351214110744,N,N
110745,SB GROSSGRAIN RIBBON LIGHT COFFEE (RB-G-20-28),RIBBONS,Rolls,1351214110745,N,N
110746,SB GROSSGRAIN RIBBON BEIGE (RB-G-25-22),RIBBONS,Rolls,1351214110746,N,N
110747,SB GROSSGRAIN RIBBON WHITE (RB-G-40-02),RIBBONS,Rolls,1351214110747,N,N
110748,CHOCOLALA LUXURY KILO BOX 250G EMPTY,BOXES,Pieces,1351214110748,N,N
110749,CHOCOLALA LUXURY KILO BOX 500G EMPTY,BOXES,Pieces,1351214110749,N,N
110750,CHOCOLALA LUXURY KILO BOX 1KG EMPTY,BOXES,Pieces,1351214110750,N,N
110751,CHOCOLALA MACARON LUXURY BOX,BELGIUM- WRAPPED,Pieces,1351214110751,N,N
110752,DOME GLASS WITH BOX FOR FOREVER ROSE SMALL EMPTY,BOXES,Pieces,1351214110752,N,N
110753,DOME GLASS WITH BOX FOR FOREVER ROSE MEDIUM EMPTY,BOXES,Pieces,1351214110753,N,N
110754,LUXURY FOREVER ROSE 1 PC WITH DOME GLASS,FINI- ASSORTED,Pieces,1351214110754,N,N
110755,LUXURY FOREVER ROSE 2 PC WITH DOME GLASS,BOXES,Pieces,1351214110755,N,N
110756,ARTIFICIAL DECORATIVE FLOWERS,FINI- TRUFFLES OPEN,Head,1351214110756,N,N
110757,1216139 FEEDING BOTTLE MIN 12PCS/PKT PINK CLR.,BOXES,Pieces,1351214110757,N,N
110758,1216140 FEEDING BOTTLE MINI 12PCS/PKT BLUE CLR.,FINI- EGGS OPEN,Pieces,1351214110758,N,N
110759,1213250 IT'S A GIRL GIFT BOX 5x5x5CM. 12PCS/PKT PINK CLR.,FINI- PETIT FOUR OPEN,Pieces,1351214110759,N,N
110760,1213080 CANDY GIFT BOX 9x9x3.5CM PINK CLR 12PCS/BOX,FINI- PETIT FOUR OPEN,Pieces,1351214110760,N,N
110761,1213081 CANDY GIFT BOX 9x9x3.5CM BLUE CLR 12PCS/BOX,TRAYS,Pieces,1351214110761,N,N
110762,1213082 CANDY GIFT BOX 13x6x3.5CM PINK CLR 12PCS/BOX,ARTIFICIAL FLOWERS,Pieces,1351214110762,N,N
110763,1213083 CANDY GIFT BOX 13x6x3.5CM BLUE CLR 12PCS/BOX,ARTIFICIAL FLOWERS,Pieces,1351214110763,N,N
110764,1213601 WOODEN CARRIAGE GIFT BOX 7x4.3x7.5CM 12PCS/PKT PINK CLR.,ARTIFICIAL FLOWERS,Pieces,1351214110764,N,N
110765,1213599 WOODEN CARRIAGE GIFT BOX 8x3.2x7.3CM 12PCS/PKT PINK CLR.,FINI- BOXES,Pieces,1351214110765,N,N
110766,1213597 CANDY GIFT BOX 7x7x4.5CM 12PCS/PVC PINK CLR,BELGIUM- WRAPPED,Pieces,1351214110766,N,N
110767,1213598 CANDY GIFT BOX 4x7CM 12PCS/PKT PVC BLUE CLR,FINI- PETIT FOUR OPEN,Pieces,1351214110767,N,N
110768,1213580 BABY GIFT BOX 6x10x10CM 12PCS/PKT PINK CLR,FINI- ASSORTED,Pieces,1351214110768,N,N
110769,1213581 BABY GIFT BOX 6x10x10CM 12PCS/PKT BLUE CLR,ACCESSORIES,Pieces,1351214110769,N,N
110770,1213587 CANDY GIFT BOX 4.5x7x7CM 12PCS/PKT PINK CLR,FINI- BOXES,Pieces,1351214110770,N,N
110771,1213588 CANDY GIFT BOX 4.5x7x7CM 12PCS/PKT BLUE CLR,RAW MATERIALS,Pieces,1351214110771,N,N
110772,1213572 IT'S A GIRL GIFT BOX 5x6x6CM 12PCS/PKT PINK CLR,RAW MATERIALS,Pieces,1351214110772,N,N
110773,1213573 IT'S A BOY GIFT BOX 5x6x6CM 12PCS/PKT BLUE CLR,DRY-FRUITS & NUTS,Pieces,1351214110773,N,N
110774,1266086 CERAMIC BABY FOOT PRINTED HANGING DECORATION 7x5CM PINK COLOR,FINI- PETIT FOUR WRAPPED,Pieces,1351214110774,N,N
110775,1266088 CERAMIC BABY FOOT PRINTED HANGING DECORATION 7x5CM GOLDEN COLOR,BELGIUM- WRAPPED,Pieces,1351214110775,N,N
110776,1266090 CERAMIC BABY FOOT PRINTED DECORATION 6.5x6.5CM BLUE COLOR,ARTIFICIAL FLOWERS,Pieces,1351214110776,N,N
110777,1266092 CERAMIC BABY DOLL DECORATION 6x4.5CM PINK COLOR,RAW MATERIALS,Pieces,1351214110777,N,N
110778,1266093 CERAMIC BABY DOLL DECORATION 6x4.5CM BLUE COLOR,WRAPPING,Pieces,1351214110778,N,N
110779,SB GROSSGRAIN RIBBON CREAM (RB-G-25-06),RIBBONS,Rolls,1351214110779,N,N
110782,ACRYLIC NUTS BOX WITH 8 PART 37X19X8CM EMPTY VERSION 2,SEMI FINI- ACRYLIC BOX,Pieces,1351214110782,Y,N
110783,TEACHERS DAY CARD WITH WAFER CHOCO,RAW MATERIALS,Pieces,1351214110783,N,N
110784,SB GROSSGRAIN RIBBON PINK (65) 3.8CM (RB-S-10-14),RIBBONS,Rolls,1351214110784,N,N
110786,SB RIBBON RB-S-25-19,RIBBONS,Rolls,1351214110786,N,N
110792,FOREX SELFIE FRAME 112X100CM,SEMI FINI- FOREX TRAY,Pieces,1351214110792,N,N
110793,ACRYLIC BOX WITH BELGIAN WAFER,BELGIUM- WRAPPED,Pieces,1351214110793,N,N
110794,SB GROSSGRAIN RIBBON CREAM 2 CM (RB-S-20-06),RIBBONS,Rolls,1351214110794,N,N
110799,SB GROSSGRAIN RIBBON BLACK 1 CM (RB-S-10-03),RIBBONS,Rolls,1351214110799,N,N
110800,SB GROSSGRAIN RIBBON GREEN 1 CM (RB-S-10-19),RIBBONS,Rolls,1351214110800,N,N
110801,SB GROSSGRAIN RIBBON RED 1 CM (RB-S-10-01),RIBBONS,Rolls,1351214110801,N,N
110802,SB GROSSGRAIN RIBBON VIOLET 1.5 CM (RB-G-15-21),RIBBONS,Rolls,1351214110802,N,N
110812,SB GROSSGRAIN RIBBON ROSE 2 CM (RB-G-20-24),RIBBONS,Rolls,1351214110812,N,N
110815,SB GROSSGRAIN RIBBON GOLD ROSE 1.5 CM (RB-G-15-10),RIBBONS,Rolls,1351214110815,N,N
110821,SB GROSSGRAIN RIBBON ORANGE 1.5 CM (RB-G-15-30),RIBBONS,Rolls,1351214110821,N,N
110822,SB GROSSGRAIN RIBBON ORANGE 2.5 CM (RB-G-25-30),RIBBONS,Rolls,1351214110822,N,N
110823,SB GROSSGRAIN RIBBON ORANGE 3.5 CM (RB-G-40-30),RIBBONS,Rolls,1351214110823,N,N
110825,TEACHERS DAY BOUQUET WITH 21 PCS CHOCO,FINI- TRAYS,Pieces,1351214110825,Y,Y
110826,GOLDEN TRAY GER1854 (SMALL),TRAYS,Pieces,1351214110826,N,N
110827,GOLDEN TRAY GER1854 (LARGE),TRAYS,Pieces,1351214110827,N,N
110828,GOLDEN TRAY GER1853 (SMALL),TRAYS,Pieces,1351214110828,N,N
110829,GOLDEN TRAY GER1853 (MEDIUM),TRAYS,Pieces,1351214110829,N,N
110830,GOLDEN TRAY GER1840 (SMALL),TRAYS,Pieces,1351214110830,N,N
110831,GOLDEN TRAY GER1840 (LARGE),TRAYS,Pieces,1351214110831,N,N
110832,SILVER TRAY WITH GOLDEN LINING 5430 (SMALL),TRAYS,Pieces,1351214110832,N,N
110833,SILVER TRAY WITH GOLDEN LINING 5430 (MEDIUM),TRAYS,Pieces,1351214110833,N,N
110836,FOREX SCOOTER BABY GIRL 55X20X34.6CM,BELGIUM- OPEN,Pieces,1351214110836,N,N
110837,FOREX CAR BABY BOY 55X20X34.6CM,FINI- PETIT FOUR WRAPPED,Pieces,1351214110837,N,N
110839,FOREX SCOOTER BABY GIRL 40X17X25CM,FINI- NUTS,Pieces,1351214110839,N,N
110841,UAE NATIONAL DAY 2 PC WAFER CHOCO,FINI- BOXES,Pieces,1351214110841,N,N
110842,PETEFOUR LUXURY BAG EMPTY,BAGS,Pieces,1351214110842,N,N
110844,ACYLIC BOX HEXAGON MEDIUM 40.5X35X6CM,SEMI FINI- ACRYLIC BOX,Pieces,1351214110844,Y,N
110846,CHOCOLALA UAE NATIONAL DAY SPECIAL BOX EMPTY,BOXES,Unit,1351214110846,N,N
110856,CHOCOLALA MINI CAKE CREAM PC,FINI- PASTEL CONE,Pieces,1351214110856,N,N
110858,FOREX TRAY OVAL 35X23X5,BELGIUM- OPEN,Pieces,1351214110858,N,N
110894,ACRYLIC BOX 27X24X5CM,SEMI FINI- ACRYLIC BOX,Pieces,1351214110894,Y,N
110897,IMAN TRAYS 5421 SMALL,TRAYS,Pieces,1351214110897,N,N
110898,IMAN TRAYS 5421 MEDIUM,TRAYS,Pieces,1351214110898,N,N
110899,IMAN TRAYS 5421 LARGE,TRAYS,Pieces,1351214110899,N,N
110900,IMAN TRAYS 5427 SMALL,TRAYS,Pieces,1351214110900,N,N
110901,IMAN TRAYS 5427 MEDIUM,TRAYS,Pieces,1351214110901,N,N
110902,IMAN TRAYS 5427 LARGE,TRAYS,Pieces,1351214110902,N,N
110903,IMAN TRAYS 5433 SMALL,TRAYS,Pieces,1351214110903,N,N
110904,IMAN TRAYS 5433 MEDIUM,TRAYS,Pieces,1351214110904,N,N
110905,IMAN TRAYS 5433 LARGE,TRAYS,Pieces,1351214110905,N,N
110906,IMAN TRAYS GER5416 SMALL,TRAYS,Pieces,1351214110906,N,N
110907,IMAN TRAYS GER5416 MEDIUM,TRAYS,Pieces,1351214110907,N,N
110908,IMAN TRAYS GER5416 LARGE,TRAYS,Pieces,1351214110908,N,N
110909,IMAN TRAYS GER1861 SMALL,TRAYS,Pieces,1351214110909,N,N
110910,IMAN TRAYS GER1861 MEDIUM,TRAYS,Pieces,1351214110910,N,N
110911,IMAN TRAYS GER1861 LARGE,TRAYS,Pieces,1351214110911,N,N
110912,IMAN TRAYS GER5413 SMALL,TRAYS,Pieces,1351214110912,N,N
110913,IMAN TRAYS GER5413 MEDIUM,TRAYS,Pieces,1351214110913,N,N
110914,IMAN TRAYS GER5413 LARGE,TRAYS,Pieces,1351214110914,N,N
110915,IMAN TRAYS 5425 SMALL,TRAYS,Pieces,1351214110915,N,N
110916,IMAN TRAYS 5425 MEDIUM,TRAYS,Pieces,1351214110916,N,N
110917,IMAN TRAYS 5425 LARGE,TRAYS,Pieces,1351214110917,N,N
110918,IMAN TRAYS GER6801 SMALL,TRAYS,Pieces,1351214110918,N,N
110919,IMAN TRAYS GER6801 MEDIUM,TRAYS,Pieces,1351214110919,N,N
110920,IMAN TRAYS 5444 S,TRAYS,Pieces,1351214110920,N,N
110935,ACRYLIC BOX WITH STAND NATIONAL DAY FLAG WITH CHOCO(110847),FINI- ACRYLIC BOX,Pieces,1351214110935,N,N
110936,ACRYLIC BOX WITH BLACK SURFACE DESIGN 35X28X5CM,SEMI FINI- ACRYLIC BOX,Pieces,1351214110936,Y,N
